Tweets,len,ID,Date,Source,Likes,RTs,SA
"@ghakunavanhu Hie Gabriel, sorry for the inconvenience. Please let us know if you had received the reference number of the query. ^GFK",134,1.13E+18,9/5/2019 11:44,Twitter Web Client,0,0,-1
"@nickietmaps Kindly DM your number, the type, date and amount of the transaction for further assistance. ^GFK",109,1.13E+18,9/5/2019 11:40,Twitter Web Client,0,0,1
"@calf1980 Hie Ceiphas, how are you? How may we be of assistance? ^GFK",69,1.13E+18,9/5/2019 11:38,Twitter Web Client,0,0,0
"@rumsha3 Hie Rumsha. Kindly DM your number, the date and amount of the transaction for further investigation. ^GFK",114,1.13E+18,9/5/2019 11:36,Twitter Web Client,0,0,1
@trishykiki Hie kiki. kindly DM your number for further investigation. ^GFK,75,1.13E+18,9/5/2019 10:56,Twitter Web Client,0,0,1
"@allofkeisha Hello Missm, kindly note that we can convert her bundle to any bundle of her choice, alternatively we… https://t.co/7KR7YyX9kf",139,1.13E+18,9/5/2019 10:55,Twitter Web Client,0,0,1
"@mrs_drunkash Makadii Sue, tinehurombo nedambudziko ramakasangana naro. Tinokumbirawo kuti mutitumidzire kuti chii… https://t.co/gvPxggzD4X",139,1.13E+18,9/5/2019 10:54,Twitter Web Client,0,0,0
"@TazivaOnline Hie Taziva, sorry for your experience. Kindly DM your bank account number. ^GFK",93,1.13E+18,9/5/2019 10:49,Twitter Web Client,0,0,1
"@nickietmaps Hie Nickie, kindly enlighten us on the issue at hand so that we know how best to assist. ^GFK",106,1.13E+18,9/5/2019 10:48,Twitter Web Client,0,0,1
"@ArtishiaM1 Hie there, sorry for the inconvenience. Kindly DM the number that you used to make the transaction. ^GFK",116,1.13E+18,9/5/2019 10:47,Twitter Web Client,0,0,1
"@nickietmaps Hie Nickie. Please DM the number that you used to purchase the bundle, the recipient's number, the pla… https://t.co/Q7NCQeJ6Jp",140,1.13E+18,9/5/2019 10:44,Twitter Web Client,1,0,0
"@MulamboNyarai Hie Nyarai. Please DM the number that you used to make the transaction, the recipient's number, the… https://t.co/oHpH7C0JeV",139,1.13E+18,9/5/2019 10:43,Twitter Web Client,0,0,0
"@KJeremyJames Hello Jojola, kindly let us know the date of the transaction so that we can verify and assist you. ^VM",116,1.13E+18,9/5/2019 10:28,Twitter Web Client,0,0,1
"@silasmparadza @EcoCashZW @econetzimbabwe @okmart @OKZimbabwe @EcoCashZW, kindly assist. ^VM",92,1.13E+18,9/5/2019 10:27,Twitter Web Client,0,0,1
@garnettchiccoe1 Makadini Nyati? Thank you for your continued support. ^GFK,75,1.13E+18,9/5/2019 10:20,Twitter Web Client,0,0,0
"@Sibongubuhle_N Hello Beautiful, to stop promotional messages send a message written STOP to 30440. ^VM",103,1.13E+18,9/5/2019 10:19,Twitter Web Client,1,0,1
@TinasheAlHari Makadini Tinashe? Kindly DM your number and explain the challenge that you are facing in detail. ^GFK,116,1.13E+18,9/5/2019 10:16,Twitter Web Client,0,0,1
@KubvosTich Thank you. ^GFK,27,1.13E+18,9/5/2019 10:14,Twitter Web Client,0,0,0
"@nompilo_simanje Good day Nompilo, kindly check your DM for our response. ^VM",77,1.13E+18,9/5/2019 10:14,Twitter Web Client,1,0,1
"@Engineer_RMada Hie Ratie, kindly send ""STOP"" to 30440. ^GFK",60,1.13E+18,9/5/2019 10:10,Twitter Web Client,0,0,1
"@TerryKuzvinzwa You are welcome Terry, thank you for your continued support. ^VM",80,1.13E+18,9/5/2019 10:10,Twitter Web Client,0,0,1
"@mudzvovan Hello Nomore, it means that: the duration of your bundles will depend on your usage and not necessarily… https://t.co/FLUfxRAJv3",139,1.13E+18,9/5/2019 10:08,Twitter Web Client,0,0,0
"@_Mr_M Hey Buddie, kindly check your DM for our response. ^VM",61,1.13E+18,9/5/2019 09:58,Twitter Web Client,0,0,1
"@nickietmaps Hey Buddie, kindly share your experience so that we can gladly look into the matter. ^VM",101,1.13E+18,9/5/2019 09:54,Twitter Web Client,0,0,1
"@RoeNomaMasayile Hello Roe, kindly provide us with the details in our DM of the missing $1 so that we can look into… https://t.co/NnmoWIAzJp",140,1.13E+18,9/5/2019 09:49,Twitter Web Client,0,0,1
"Hey Archiebold, we sincerely apologise for the unpleasant experience. Kindly note that our support team is working… https://t.co/ETb1Czrvkh",139,1.13E+18,9/5/2019 09:47,Twitter Web Client,0,0,1
"@bms208 Good day bms, we sincerely apologise for the unpleasant experience. Kindly note that our support team is wo… https://t.co/DLznP2t5F8",140,1.13E+18,9/5/2019 09:35,Twitter Web Client,0,0,1
"@Mungonie_ Hie Buddie. Kindly DM your number, bank name, bank account number, the date and amount of the transactio… https://t.co/qf1G4OxEe4",140,1.13E+18,9/5/2019 09:05,Twitter Web Client,0,0,1
"@Wenharo1 You are welcome Buddie, thank you for the continued support. ^VM",74,1.13E+18,9/5/2019 09:03,Twitter Web Client,0,0,1
"@ghakunavanhu Hello Gabriel, please share your experience through our DM so that we can look into the matter and have it rectified. ^VM",135,1.13E+18,9/5/2019 09:02,Twitter Web Client,0,0,0
"@FaraiTauro1 Ayt, thanks Farai. Your feedback will be shared with the relevant team. ^GFK",89,1.13E+18,9/5/2019 09:00,Twitter Web Client,0,0,1
"@muzhinjin Hie Muzhinji. No, sorry, Regulatory requirements are that the registered owner makes the replacement in person. ^GFK",127,1.13E+18,9/5/2019 08:58,Twitter Web Client,0,0,1
"@adammari76 Hie Ghost. Kindly send ""STOP"" to 30440. ^GFK",56,1.13E+18,9/5/2019 08:57,Twitter Web Client,1,0,1
"@anold_magadzire Hello Anold, we sincerely apologise for the unpleasant experience. Kindly DM us your mobile number… https://t.co/QWA3j8A71F",140,1.13E+18,9/5/2019 08:50,Twitter Web Client,0,0,1
"@TerryKuzvinzwa Hie Terry, thank you for getting in touch. Please note that our bundles are usage based and not tim… https://t.co/RhbEd8wKkw",140,1.13E+18,9/5/2019 08:49,Twitter Web Client,0,0,0
"@mimzkaps @EcoCashZW, huyai. ^GFK",33,1.13E+18,9/5/2019 08:35,Twitter Web Client,0,0,0
"@madaz_wacho Hey @madaz_wacho, thank you for the feedback, we will certainly take it into consideration. Please not… https://t.co/by2fHGeu58",140,1.13E+18,9/5/2019 08:29,Twitter Web Client,0,0,1
"@ceezyzw Hie TyQun, thank you for the details. Please note that you purchased an Instagram bundle. Sorry, it is alr… https://t.co/TVte8PAkck",140,1.13E+18,9/5/2019 08:26,Twitter Web Client,0,0,-1
"@kellyveena Hello Redbabe, kindly note that you can transfer airtime using *111#. Please dial *111# select option 4… https://t.co/W4v2RWHeyA",140,1.13E+18,9/5/2019 08:19,Twitter Web Client,1,0,1
"@mtgutsah Hie Buddie, sorry for the inconvenience. We are making a follow up on the issue, once resolved you will r… https://t.co/uvi4Fu7hSl",140,1.13E+18,9/5/2019 08:15,Twitter Web Client,0,0,-1
"@AbsoluteGhost Hey Jean, we sincerely apologise for the unpleasant experience. Kindly provide us with your mobile n… https://t.co/peix8ALm7B",140,1.13E+18,9/5/2019 08:12,Twitter Web Client,0,0,1
"@TinayeEdwellYAV Hie Tinaye, how are you? How may we be of assistance? ^GFK",75,1.13E+18,9/5/2019 08:11,Twitter Web Client,0,0,0
@linzYNWA Makadini Allen? Kindly enlighten us on the issue at hand so that we know how best to assist. ^GFK,107,1.13E+18,9/5/2019 08:10,Twitter Web Client,0,0,1
"@paULsimbah Hello Slim, please note that the *142# Yomix bundles are just going through an upgrade. Once they are u… https://t.co/E8Kfd03jHA",140,1.13E+18,9/5/2019 07:45,Twitter Web Client,0,0,0
"@edwnmnashe Hey Buddie, kindly check your DM for our response. ^VM",66,1.13E+18,9/5/2019 07:43,Twitter Web Client,0,0,1
"@MAddmore Hello Makina, kindly check your DM for our response. ^VM",66,1.13E+18,9/5/2019 07:38,Twitter Web Client,1,0,1
"@tafarandovorwi Hie Tafara. Sorry, we had a system challenge on the EcoCash platform and all failed transactions wi… https://t.co/c68cWEgSJY",140,1.13E+18,9/5/2019 07:26,Twitter Web Client,0,0,-1
"@TMabota Morning Trevor, thank you for the details. Our apologies, the token did not generate. We have escalated th… https://t.co/SJKGBIiDqj",140,1.13E+18,9/5/2019 07:23,Twitter Web Client,0,0,0
"@beemakjay Thank you for taking our call, we have engaged our EcoCash team for further assistance. Once resolved, y… https://t.co/Nin479ko1w",140,1.13E+18,9/5/2019 07:17,Twitter Web Client,0,0,0
"@mobymhlanga Hey Buddie, we have checked our DM and noted that no transaction details were forwarded to us. Kindly… https://t.co/jbDwX5GCEf",139,1.13E+18,9/5/2019 07:08,Twitter Web Client,0,0,1
"@TChifadza Hello Tafadzwa, we sincerely apologise for the unpleasant experience. Kindly DM us your mobile number so… https://t.co/192vNXxwyW",140,1.13E+18,9/5/2019 07:01,Twitter Web Client,0,0,1
"@michael_tinashe Hie Tinashe, sorry for the inconvenience. It is work in progress, once resolved you will receive a notification. ^GFK",134,1.13E+18,9/5/2019 06:15,Twitter Web Client,0,0,-1
@FaraiTauro1 Hie Farai. Please note that our bundles are usage based and not time-based. If you do not use them wit… https://t.co/MdsNNCw8GL,140,1.13E+18,9/5/2019 06:09,Twitter Web Client,0,0,0
"@ToughTee22 Hie Buddie, mamuka sei? Sorry, zviri kugadziriswa. ^GFK",67,1.13E+18,9/5/2019 06:07,Twitter Web Client,0,0,-1
"@Fungai_05 Hie Fungai, sorry for your experience. Kindly confirm that the provided number is the sender as well as… https://t.co/DQafGRWb3Z",139,1.13E+18,9/5/2019 06:06,Twitter Web Client,0,0,1
"@Wenharo1 Morning Chikara. Thank you for the details, the problem is being worked on. ^GFK",90,1.13E+18,9/5/2019 06:01,Twitter Web Client,0,0,0
"@edwnmnashe Hey there, may we know the email address that you used. ^EVM",72,1.13E+18,8/5/2019 20:57,Twitter Web Client,0,0,0
"@TMafundikwa Hey there, thank you for the feedback. We are looking into the issue. ^EVM",87,1.13E+18,8/5/2019 20:53,Twitter Web Client,0,0,0
@allanmmoyo May we know the type of a transaction it was. ^EVM,62,1.13E+18,8/5/2019 20:52,Twitter Web Client,0,0,0
@jlmak123 @EcoCashZW kindly assist. ^EVM,40,1.13E+18,8/5/2019 20:50,Twitter Web Client,0,0,1
"@kudamasungo So sorry you feel that way. Taurai nesu, tingakubatsirai sei? ^EVM",79,1.13E+18,8/5/2019 20:50,Twitter Web Client,0,0,-1
"@mimzkaps @mandie_sena @EcoCashZW @muccazy_ @mimzkaps, kindly check your DM. ^EVM",81,1.13E+18,8/5/2019 20:18,Twitter Web Client,0,0,1
"@tshakadee Hey Nqobani, may we have the reference number so that we may assist.^CM",82,1.13E+18,8/5/2019 20:09,Twitter Web Client,0,0,0
"@chirume_oliver @ToughTee22 Hi Oliver, tinokumbirawo mutitumire DM ine number dzenyu tiwongorore",96,1.13E+18,8/5/2019 19:58,Twitter Web Client,1,0,0
@BradreckP @EcoCashZW @EcoCashZW kindly assist. ^EVM,52,1.13E+18,8/5/2019 19:45,Twitter Web Client,0,0,1
@kennysanudi We have responded to your DM. Kindly check. ^EVM,61,1.13E+18,8/5/2019 19:41,Twitter Web Client,0,0,1
"@allanmmoyo Hi there, how may we assist you? ^EVM",49,1.13E+18,8/5/2019 19:35,Twitter Web Client,0,0,0
"@TChifadza @TawandaMashava @EcoCashZW @econetzimbabwe Hey there, @TChifadza, may we know the error message that you… https://t.co/raHX2sVdhy",140,1.13E+18,8/5/2019 19:34,Twitter Web Client,0,0,0
"@RaphaelMakumbe @chirembawa @econetzimbabwe @RuzivoDLP Hey @RaphaelMakumbe, may you DM your number so we can do it from this end. ^EVM",134,1.13E+18,8/5/2019 19:11,Twitter Web Client,1,0,0
"@kennysanudi Hey there, would you like us to convert the bundle to a Whatsapp one for you or convert it to airtime? ^EVM",120,1.13E+18,8/5/2019 19:10,Twitter Web Client,0,0,0
"@lucky_boyce We are still working to rectify the challenge, in the meanwhile you may purchase a normal data bundle… https://t.co/uoadkY5eba",139,1.13E+18,8/5/2019 18:59,Twitter Web Client,1,0,1
"@TMabota Hey Trevor, when was this transaction done and how much was it?^CM",75,1.13E+18,8/5/2019 18:57,Twitter Web Client,0,0,1
"@sarahtee_G Hi there, may you DM your number, amount, recipient's number and transaction date. ^EVM",99,1.13E+18,8/5/2019 18:56,Twitter Web Client,0,0,0
"@burifimoyo22 @econetzimbabwe Hey there, may you send us a DM with your number and location so we can take a look. ^EVM",119,1.13E+18,8/5/2019 18:54,Twitter Web Client,0,0,0
@_Mr_M @econetzimbabwe Kindly check your DM for our response. ^EVM,66,1.13E+18,8/5/2019 18:53,Twitter Web Client,0,0,1
"@tafarandovorwi Hey Tafara, do you have a reference number for your query?^CM",77,1.13E+18,8/5/2019 18:25,Twitter Web Client,0,0,0
"@NyashaSimon Hey Nyasha, we are sorry it's still unavailable, we will advise as soon as the service has been restored.^CM",121,1.13E+18,8/5/2019 18:24,Twitter Web Client,1,0,-1
"@ToughTee22 Hi there, tinokumbirawo mutitumire DM ine number dzenyu tiwongorore. ^EVM",85,1.13E+18,8/5/2019 18:11,Twitter Web Client,0,0,0
"@lucyjucyk Hey Lucy, please DM us your number and the method used to purchase the bundle.^CM",92,1.13E+18,8/5/2019 18:03,Twitter Web Client,0,0,0
"@takumunyoro1 Hey there, please DM us your number so that we may check.^CM",74,1.13E+18,8/5/2019 18:01,Twitter Web Client,0,0,0
"@lucky_boyce Hey Lucky, may we know the challenge that you are facing.^CM",73,1.13E+18,8/5/2019 18:00,Twitter Web Client,0,0,1
"@beemakjay Hey there, may you DM a number that we can call you on. ^EVM",71,1.13E+18,8/5/2019 17:56,Twitter Web Client,0,0,0
"@ToughTee22 Hi there, tinokumbirawo kuziva bundle ramuri kureva. ^EVM",69,1.13E+18,8/5/2019 17:37,Twitter Web Client,0,0,0
@popthulie Please DM us your number so that we may check.^CM,60,1.13E+18,8/5/2019 17:29,Twitter Web Client,0,0,0
"@MalawianChild @anitabeker4 Not to worry @MalawianChild, may you DM your number so we can deactivate the service from this end. ^EVM",132,1.13E+18,8/5/2019 16:57,Twitter Web Client,1,0,0
@bellemhu @econetzimbabwe @EcoCashZW @EcoCashZW kindly assist. ^EVM,67,1.13E+18,8/5/2019 16:54,Twitter Web Client,0,0,1
"@zimgwen Hey there, may we know the challenge that you are facing.^CM",69,1.13E+18,8/5/2019 16:53,Twitter Web Client,0,0,0
"@lindie_maphosa Hey there, may we know the challenge that you are facing.^CM",76,1.13E+18,8/5/2019 16:53,Twitter Web Client,0,0,0
"@sarahtee_G Hey there, please DM us your number and the amount that you are missing so that we may check.^CM",108,1.13E+18,8/5/2019 16:50,Twitter Web Client,0,0,-1
"@mtgutsah Hi there, may we know if you received a reference number. ^EVM",72,1.13E+18,8/5/2019 16:46,Twitter Web Client,0,0,0
@TheTruthSamurai Awesome. ^EVM,30,1.13E+18,8/5/2019 16:42,Twitter Web Client,1,0,1
"@EstherMutemach1 Hey there, may you recharge with a normal data bundle so as to activate the Twitter bundle. Upon d… https://t.co/Ags0jTftnX",140,1.13E+18,8/5/2019 16:34,Twitter Web Client,1,0,1
"@KingChyname Hie there, may we know the branch that you visited.^CM",67,1.13E+18,8/5/2019 16:11,Twitter Web Client,0,0,0
"@avrilblack87 Hey there, please DM us your number so that we may assist.^CM",75,1.13E+18,8/5/2019 16:09,Twitter Web Client,0,0,0
"@Mungonie_ Hie there, you may need to visit your bank and request for your statement so as to ascertain if the wall… https://t.co/Hostd0t61I",140,1.13E+18,8/5/2019 16:09,Twitter Web Client,0,0,0
@eezy3jombe @EcoCashZW may you kindly assist. ^EVM,50,1.13E+18,8/5/2019 16:04,Twitter Web Client,1,0,1
"@Andrewgarira11 Hi there, may you DM your number and the exact challenge that you are facing. ^EVM",98,1.13E+18,8/5/2019 16:00,Twitter Web Client,0,0,1
"@_Mr_M @econetzimbabwe Hey Munyaradzi, please check your DM for our response.^CM",80,1.13E+18,8/5/2019 15:47,Twitter Web Client,0,0,0
"@tapiwa_mugabe Hey Tapiwa, may we know the challenge that you are facing.^CM",76,1.13E+18,8/5/2019 15:41,Twitter Web Client,0,0,0
"@EstherMutemach1 Hey Esther, our apologies for that experience, we are still working to resolve the challenge, kindly bear with us.^CM",134,1.13E+18,8/5/2019 15:32,Twitter Web Client,0,0,1
"@elly95293286 Hey Elton, may we know the challenge that you are facing so that we make a follow up.^CM",102,1.13E+18,8/5/2019 15:30,Twitter Web Client,0,0,0
"@popthulie Hey there, may we know the error message that you are getting. ^EVM",78,1.13E+18,8/5/2019 15:29,Twitter Web Client,0,0,0
"@cleopatrafadzai Hey Cleopatra, please check your DM for our response.^CM",73,1.13E+18,8/5/2019 15:22,Twitter Web Client,0,0,0
"@cleopatrafadzai Hey Cleopatra, we can also assist you on this platform, please share the challenge that you are facing.^CM",123,1.13E+18,8/5/2019 14:57,Twitter Web Client,0,0,0
"@NdiniMavinWcho Hey there, may we know the response that you are getting when you try to purchase the bundles.^CM",113,1.13E+18,8/5/2019 14:46,Twitter Web Client,0,0,0
"@muzhinjin Hi  @muzhinjin, we are sorry about the incident. Please note that you are personally required visit the… https://t.co/k5toOLhxiH",139,1.13E+18,8/5/2019 14:35,Twitter Web Client,0,0,-1
@tendayi_11 As per our telephone conversation we are happy you have been assisted.^CM,85,1.13E+18,8/5/2019 14:30,Twitter Web Client,0,0,1
@DONELLE48667573 Makadini Donelle? Tiziviseiwo data ramakaita transaction iyi ne amount yacho kuti tikwanise kukubatsirai zvizere. ^TBR,135,1.13E+18,8/5/2019 14:22,Twitter Web Client,0,0,0
"@rury3tanya6 No response from her number, please let us know when she is ready to take our call.^CM",99,1.13E+18,8/5/2019 14:17,Twitter Web Client,0,0,1
@TheTruthSamurai Has this challenge been rectified?^CM,54,1.13E+18,8/5/2019 14:16,Twitter Web Client,1,0,0
"@DilizaMaqeda Hey Diliza, please check your DM for our response.^CM",67,1.13E+18,8/5/2019 14:09,Twitter Web Client,0,0,0
